,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_weekly_gross,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western
41,26576,All About Me,60.0,"['Ben Bishop', 'Phil Davis', 'Juliet Ellis']",['Beryl Richards'],Bloodlines,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",15196317.390114237,32045379.44546503,57172064.36818905,0,20 April 2007,tt0911016,All About Me,\N,Comedy,1354494.0,5523099.0,20,27,2010-02-28,225749.0,52.37666666666666,0.5411333333333334,251.5,1046.0,2007-01-01,0.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
42,20433,All My Sons,103.92374362799842,Not found,['Laima Zurgina'],Auch sie sind meine Söhne,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm1047305/', 'name: Ben Bishop', '}', '{', '@type: Person', 'url: /name/nm0205289/', 'name: Phil Davis', '}', '{', '@type: Person', 'url: /name/nm0254927/', 'name: Juliet Ellis', '}', '{', '@type: Person', 'url: /name/nm0302338/', 'name: Bernard Gallagher', '}']",15448680.030165942,35304630.40156911,64240321.54180877,0,Not found,tt0040087,All My Sons,94,"Drama,Film-Noir",17458224.35,23990575.0,212,56,1987-04-19,498806.41,78.43228571428571,0.8488914285714284,318.3333333333333,899.1142857142858,1984-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,26161,All Shook Up,90.0,"['Frank Gorshin', 'Sarah Chalke', 'Don Bauer']",['Henry Less'],Not found,0.0,"['director: {', '@type: Person', 'url: /name/nm0958768/', 'name: Laima Zurgina', '}']",15019931.71832134,37868664.86191713,65070556.46839769,0,Not found,tt0171053,All Shook Up,90,"Comedy,Drama",14447491.0,31168271.0,213,33,2005-02-20,451484.09375,48.85031250000001,0.7220031249999997,100.0,1703.125,1984-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,26740,Allegiance,90.0,"['Brendan Coyle', 'Richard Evans', 'Brian Gilbert']",['Brian Gilbert'],Not found,0.0,"['Comedy', 'Drama']",15190311.177463705,34349285.10304857,60777951.26430601,0,12 March 2011,tt0489635,Allegiance,90,History,8128764.439999999,16416636.0,103,37,2015-10-11,451598.0244444444,75.86999999999998,0.7259277777777778,223.0,1057.0,2011-01-01,0.0,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,24684,Amadeus,160.0,"['F. Murray Abraham', 'Tom Hulce', 'Elizabeth Berridge']",['Milos Forman'],Amadeus: The Director's Cut,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0185354/', 'name: Brendan Coyle', '}', '{', '@type: Person', 'url: /name/nm1537222/', 'name: Richard Evans', '}', '{', '@type: Person', 'url: /name/nm0317981/', 'name: Brian Gilbert', '}', '{', '@type: Person', 'url: /name/nm0809321/', 'name: Mel Smith', '}']",18000000.0,51973029.0,52066791.0,4,19 September 1984,tt0086879,Amadeus,160,"Biography,Drama,History",5242594.0,10759027.0,173,10,1999-12-12,227938.86956521735,43.21521739130434,0.6689130434782607,70.0,993.0,1984-01-01,4.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,23789,Amazing Grace,103.52621792257672,Not found,['Luis Mandoki'],Not found,0.0,"['Biography', 'Drama', 'History', 'Music']",14937919.116584808,35587057.41843195,60836257.242698595,0,Not found,tt0071130,Amazing Grace,99,Comedy,5540127.0,19349430.0,116,24,2015-06-28,307784.83333333326,59.83944444444444,0.5707166666666668,197.0,1162.0,1984-01-01,0.0,Biography,Drama,History,Music,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
47,25522,American Buffalo,88.0,"['Dustin Hoffman', 'Dennis Franz', 'Sean Nelson']",['Michael Corrente'],American Buffalo,0.0,['Not found'],5562153.807823636,665450.0,665450.0,4,13 September 1996,tt0115530,American Buffalo,88,Drama,739550.0,2437093.0,8,20,2008-11-02,184887.5,50.83,0.521525,250.0,1018.0,1996-01-01,4.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,26087,American Psycho,104.29525298358443,Not found,['Noble Jones'],American Psycho,0.0,['nan'],15254790.01395441,32980799.12792396,59095439.246661425,0,19 August 2020,tt0144084,American Psycho,101,"Comedy,Crime,Drama",5627478.91,10659802.0,54,27,2016-03-27,511588.9918181818,78.2827272727273,0.8742090909090908,248.0,1031.0,2020-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,26984,American Son,90.0,"['Nick Cannon', 'Matt Sigloch', 'Dotan Baer']",['Neil Abramson'],O Filho da América,0.0,"['Crime', 'Drama']",15356667.892452985,33525540.709792353,60726995.121723235,4,19 January 2008,tt1037004,American Son,90,"Drama,Romance,War",9811233.27,14445960.0,97,33,2018-10-07,577131.3688235293,117.1076470588235,0.8434588235294119,253.7647058823529,774.0,2008-01-01,4.0,Crime,Drama,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50,25986,Amour,127.0,"['Jean-Louis Trintignant', 'Emmanuelle Riva', 'Isabelle Huppert']",['Michael Haneke'],Amour,0.0,"['Drama', 'Romance', 'War']",8900000.0,6739492.0,29664140.0,3,20 September 2012,tt0124279,The Ways of Women,94,Drama,1338399.0,3481781.0,17,31,2002-09-22,191199.85714285716,45.83142857142857,0.6288714285714285,86.25,961.0,2012-01-01,3.0,Drama,Romance,War,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
51,27049,An American Daughter,105.20628749295906,,,,0.05222788618173957,"['Drama', 'Romance']",15420173.825448345,30635476.161649153,56625781.64902,0,,tt0217249,Trial by Media,91,Drama,2712516.0,1436776.0,89,27,1997-03-23,180834.4,29.52,0.7505399999999999,50.0,1079.0,1984-01-01,0.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
52,5214,An American in Paris,114.0,"['Gene Kelly', 'Leslie Caron', 'Oscar Levant']",['Vincente Minnelli'],An American in Paris,0.0,['nan'],2723903.0,267824.0,272619.0,0,11 November 1951,tt0043278,An American in Paris,114,"Drama,Musical,Romance",84257200.0,118052015.0,615,29,2015-03-15,1027526.8292682926,95.54646341463409,0.8084353658536583,223.0,1676.658536585366,1951-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,24300,An Enemy of the People,112.0,"['James Daly', 'Kate Reid', 'Philip Bosco']",['Paul Bogart'],Arthur Miller's Adaptation of 'An Enemy of the People',0.0,"['Drama', 'Musical', 'Romance']",15213761.411236364,32104224.6675316,57396866.26759763,0,2 December 1966,tt0075993,An Enemy of the People,103,Drama,1967382.0,6007545.0,59,26,2012-09-09,178852.9090909091,47.277272727272724,0.7625090909090909,,644.0,1966-01-01,0.0,Drama,Musical,Romance,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
54,20422,An Ideal Husband,141.0,"['Faith Omole', 'Frances Barber', 'Sally Bretton']",['Jonathan Church'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0198446/', 'name: James Daly', '}', '{', '@type: Person', 'url: /name/nm0003679/', 'name: Kate Reid', '}', '{', '@type: Person', 'url: /name/nm0097842/', 'name: Philip Bosco', '}', '{', '@type: Person', 'url: /name/nm0004857/', 'name: Tim Daly', '}']",15685153.76609964,30109578.329103578,57790564.0468653,0,5 June 2018,tt0039485,An Ideal Husband,96,Comedy,7755341.0,2039185.0,307,7,1996-04-28,193883.525,35.03525,0.6420649999999999,55.0,1096.0,2018-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,20885,An Inspector Calls,105.0,"['Julien Mitchell', 'Mary Merrall', 'Joy Shelton']",Not found,Not found,0.0,"['contentRating: Not Rated', 'actor:', '{', '@type: Person', 'url: /name/nm5592690/', 'name: Faith Omole', '}', '{', '@type: Person', 'url: /name/nm0053384/', 'name: Frances Barber', '}', '{', '@type: Person', 'url: /name/nm0107988/', 'name: Sally Bretton', '}', '{', '@type: Person', 'url: /name/nm0002081/', 'name: Edward Fox', '}']",16147229.27630849,28543261.2284145,58792810.53938761,0,4 May 1948,tt0047119,An Inspector Calls,80,"Crime,Drama,Mystery",14597764.0,0.0,454,13,1994-04-17,247419.72881355928,41.86830508474576,0.718677966101695,,1035.0,1948-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,533,Anastasia,94.0,"['Meg Ryan', 'John Cusack', 'Christopher Lloyd']","['Don Bluth', 'Gary Goldman']",The Music Box,2.0,"['actor:', '{', '@type: Person', 'url: /name/nm0593485/', 'name: Julien Mitchell', '}', '{', '@type: Person', 'url: /name/nm0581146/', 'name: Mary Merrall', '}', '{', '@type: Person', 'url: /name/nm0787794/', 'name: Joy Shelton', '}', '{', '@type: Person', 'url: /name/nm0088942/', 'name: Derek Blomfield', '}']",50000000.0,58406347.0,139804348.0,1,21 November 1997,tt0048947,Anastasia,105,"Biography,Drama,History",93439878.63999996,117147893.0,808,34,2017-03-26,881508.2890566033,105.25273584905665,0.9166688679245278,309.57547169811323,1143.0,1997-01-01,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,17162,Ann,79.0,"['Carlos Antonio León', 'Jose Manuel Dominguez', 'The Dog Hero']",['Carla Forte'],Imagimundo: The exorcism of the ego,0.0,"['Animation', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Musical', 'Mystery', 'Romance']",14898303.112909557,35820511.520157695,60907485.983406544,0,Not found,tt5330830,Ann,79,Drama,5251537.0,19996175.0,132,19,2013-02-24,276396.6842105263,63.117894736842096,0.500957894736842,175.0,1113.0,1984-01-01,0.0,Animation,Adventure,Drama,Family,Fantasy,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
58,19118,Anna Christie,105.0,"['Toivo Mäkelä', 'Anja Pohjola', 'Åke Lindman']",['Stig Törnroos'],Ана Кристи,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm2742725/', 'name: Carlos Antonio León', '}', '{', '@type: Person', 'url: /name/nm4484572/', 'name: Jose Manuel Dominguez', '}', '{', '@type: Person', 'url: /name/nm7841793/', 'name: The Dog Hero', '}']",15382315.477444613,30426781.10872923,56009556.40951483,0,8 May 1964,tt0013834,Anna Christie,96,Drama,1138978.0,0.0,53,24,1992-12-27,113897.8,29.815000000000005,0.98921,,499.0,1964-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,8157,Anna Karenina,81.0,"['Maya Plisetskaya', 'Alexander Godunov', 'Yuri Vladimirov']",['Margarita Pilikhina'],Anna Karenina,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0617429/', 'name: Toivo Mäkelä', '}', '{', '@type: Person', 'url: /name/nm0688316/', 'name: Anja Pohjola', '}', '{', '@type: Person', 'url: /name/nm0512003/', 'name: Åke Lindman', '}', '{', '@type: Person', 'url: /name/nm0904897/', 'name: Emma Väänänen', '}']",15349970.39015841,30506427.43382152,55891863.90072012,3,1963,tt0003625,Anna Karenina,\N,Drama,569861.0,0.0,46,18,1992-08-16,71232.625,17.92875,0.8237375000000001,,605.0,1963-01-01,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,27072,Anna in the Tropics,104.60653130307867,,,,0.06294704064597245,"['Drama', 'Musical']",15161826.63588457,32918186.452060107,58295175.11230263,0,,tt1662289,Anna in the Tropics,\N,Drama,3115592.0,9272480.0,113,15,2003-11-09,194724.5,46.350625,0.48880625,81.25,1078.0,1984-01-01,0.0,Drama,Musical,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
61,497,Annie,118.0,"['Quvenzhané Wallis', 'Cameron Diaz', 'Jamie Foxx']",['Will Gluck'],Annie,2.0,['nan'],65000000.0,85911262.0,136853506.0,2,19 December 2014,tt0083564,Annie,126,"Comedy,Drama,Family",71888793.0,103647604.0,726,52,1997-03-16,733559.112244898,74.16367346938773,0.7614836734693876,192.85714285714286,1565.7142857142858,2014-01-01,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,5302,Annie Get Your Gun,107.0,"['Betty Hutton', 'Howard Keel', 'Louis Calhern']","['George Sidney', 'Busby Berkeley']",Annie Get Your Gun,0.0,"['Comedy', 'Drama', 'Family', 'Musical']",3768785.0,39273199.84754392,59294893.98334536,0,17 May 1950,tt0042200,Annie Get Your Gun,107,"Biography,Comedy,Musical",82148713.0,106684146.0,1045,35,1999-02-07,608508.9851851852,57.51355555555556,0.8216162962962967,77.07407407407408,1595.0,1950-01-01,0.0,Comedy,Drama,Family,Musical,,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
63,27078,Any Given Day,105.18369075148358,,,,0.05328845872635263,"['Biography', 'Comedy', 'Musical', 'Romance', 'Western']",15341488.470805129,30527313.32441137,55861001.19349389,0,,tt7977844,Any Given Day,\N,Documentary,420620.0,0.0,32,16,1993-11-07,70103.33333333331,17.486666666666665,0.4693333333333333,,1096.0,1984-01-01,0.0,Biography,Comedy,Musical,Romance,Western,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
64,5470,Anything Goes,106.0,"['Bing Crosby', ""Donald O'Connor"", 'Zizi Jeanmaire']",['Robert Lewis'],Anything Goes,0.0,['nan'],17139363.774540685,41248436.558980644,86409384.5639487,0,April 1956,tt0027302,Anything Goes,92,"Comedy,Musical",77582545.0,72087875.0,1305,76,1987-09-13,445876.6954022989,58.82810344827586,0.9263091954022991,250.0,1040.344827586207,1956-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,26871,Arcadia,103.97491443751379,"['Nick Mohammed', 'Matt Green', 'Thomas Nelstrop']",['Dewi Humphreys'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0001078/', 'name: Bing Crosby', '}', '{', '@type: Person', 'url: /name/nm0640307/', 'name: Donald O\\\\u0027Connor', '}', '{', '@type: Person', 'url: /name/nm0419929/', 'name: Zizi Jeanmaire', '}', '{', '@type: Person', 'url: /name/nm0310989/', 'name: Mitzi Gaynor', '}']",15272108.694546247,34524636.449835554,61672679.404577315,0,2008,tt10293120,Arcadia,81,Documentary,10700387.0,18209620.0,281,51,1995-03-05,248846.2093023256,45.457906976744184,0.7236906976744185,156.75,1057.3720930232555,2008-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,19836,Aren't We All?,80.0,"['Gertrude Lawrence', 'Hugh Wakefield', 'Owen Nares']",['Harry Lachman'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm2945137/', 'name: Nick Mohammed', '}', '{', '@type: Person', 'url: /name/nm1187883/', 'name: Matt Green', '}', '{', '@type: Person', 'url: /name/nm1631281/', 'name: Thomas Nelstrop', '}', '{', '@type: Person', 'url: /name/nm1789105/', 'name: Chloe Bale', '}']",15403140.160699198,30375502.456380174,56085330.12188633,0,1 July 1932,tt0022636,Aren't We All?,80,Comedy,1505392.0,0.0,56,0,1985-06-09,215056.0,31.99285714285714,0.7711142857142858,,1088.0,1932-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,26148,Arms and the Man,135.0,"['André Morell', 'Cameron Hall', 'Patrick Macnee']",['Harold Clayton'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0492775/', 'name: Gertrude Lawrence', '}', '{', '@type: Person', 'url: /name/nm0906775/', 'name: Hugh Wakefield', '}', '{', '@type: Person', 'url: /name/nm0621416/', 'name: Owen Nares', '}', '{', '@type: Person', 'url: /name/nm0313265/', 'name: Wallace Geoffrey', '}']",15372642.83637955,30450599.040105864,55974361.09045261,0,22 December 1946,tt0166489,Arms and the Man,85,"Comedy,Romance",968786.0,0.0,104,0,1985-06-09,74522.0,19.28076923076923,0.7050076923076922,,682.0,1946-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,20332,Arsenic and Old Lace,90.0,"['Helen Hayes', 'Bob Crane', 'Lillian Gish']",['Robert Scheerer'],Arsénico por compasión,0.0,"['Comedy', 'Romance']",15537017.15624251,30045844.4407265,56572461.75984256,0,2 April 1969,tt0036613,Arsenic and Old Lace,118,"Comedy,Crime,Thriller",3860980.0,0.0,221,7,1986-06-22,133137.24137931035,19.009310344827586,0.6353862068965518,,1404.0,1969-01-01,0.0,Comedy,Romance,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69,26089,Art,103.3977234765163,"['Sven Wollter', 'Sven-Bertil Taube', 'Johan Rabaeus']",['Tomas Ryberger'],Not found,0.0,"['contentRating: Unrated', 'actor:', '{', '@type: Person', 'url: /name/nm0371040/', 'name: Helen Hayes', '}', '{', '@type: Person', 'url: /name/nm0186314/', 'name: Bob Crane', '}', '{', '@type: Person', 'url: /name/nm0001273/', 'name: Lillian Gish', '}', '{', '@type: Person', 'url: /name/nm0001304/', 'name: Fred Gwynne', '}']",15433252.327890614,37705108.96691768,67928207.69686733,0,3 March 1999,tt0145656,Art,\N,\N,24287247.0,35233285.0,600,20,1998-02-15,311374.9615384616,45.471282051282046,0.7961551282051282,60.0,1072.0,1999-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,24697,As Is,86.0,"['Colleen Dewhurst', 'Robert Carradine', 'Jonathan Hadary']",['Michael Lindsay-Hogg'],Not found,0.0,['Not found'],15429810.669379687,30309829.144084632,56182374.79559733,0,27 July 1986,tt0088741,As Is,86,Drama,1974664.0,0.0,248,0,1985-06-09,63698.838709677424,17.836129032258068,0.6530935483870969,,684.2903225806451,1986-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,26713,As Long as We Both Shall Laugh,104.87357577519221,['Yakov Smirnoff'],['David Stern'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0223157/', 'name: Colleen Dewhurst', '}', '{', '@type: Person', 'url: /name/nm0001019/', 'name: Robert Carradine', '}', '{', '@type: Person', 'url: /name/nm0352625/', 'name: Jonathan Hadary', '}', '{', '@type: Person', 'url: /name/nm0030316/', 'name: Doug Annear', '}']",15336365.302441724,30539928.587646972,55842359.7729003,0,1 January 2004,tt0395944,As Long as We Both Shall Laugh,\N,Comedy,330477.0,0.0,15,9,2003-02-23,23605.5,24.347857142857148,0.7967642857142857,65.0,740.0,2004-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,6180,Aspects of Love,105.93392776380166,"['Sarah Brightman', 'Albert Finney', 'Jean Louisa Kelly']",['Gale Edwards'],Not found,0.0,"['actor: {', '@type: Person', 'url: /name/nm0807025/', 'name: Yakov Smirnoff', '}', 'director: {', '@type: Person', 'url: /name/nm0007179/', 'name: David Stern', '}', 'creator: {', '@type: Person', 'url: /name/nm0807025/', 'name: Yakov Smirnoff', '}', 'datePublished: 2004-01-01', 'aggregateRating: {', '@type: AggregateRating', 'ratingCount: 6', 'bestRating: 10.0', 'worstRating: 1.0', 'ratingValue: 5.3', '}']",16228447.034093866,28343271.033419065,59088333.59196623,0,31 July 2016,tt0179088,Aspects of Love,\N,"Musical,Romance",16026804.0,0.0,377,22,1990-03-25,320536.08,43.13320000000001,0.7898140000000002,,1172.0,2016-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,25500,Assassins,104.0,Not found,['Ryan White'],Assassins,0.0,"['Musical', 'Romance']",15398577.487262502,31917019.912296712,58493886.44192509,0,10 October 2020,tt0112401,Assassins,132,"Action,Crime,Thriller",6024383.0,7282369.0,101,26,2004-04-04,376523.9375,56.58625000000001,0.91409375,91.25,913.25,2020-01-01,0.0,Musical,Romance,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
74,27009,August: Osage County,121.0,"['Meryl Streep', 'Dermot Mulroney', 'Julia Roberts']",['John Wells'],August: Osage County,2.0,"['director: {', '@type: Person', 'url: /name/nm1713913/', 'name: Ryan White', '}', 'datePublished: 2020-10-10', 'keywords: women', 'aggregateRating: {', '@type: AggregateRating', 'ratingCount: 36', 'bestRating: 10.0', 'worstRating: 1.0', 'ratingValue: 7.3', '}', 'duration: PT1H44M']",25000000.0,37738810.0,74188937.0,4,10 January 2014,tt1322269,August: Osage County,121,"Comedy,Drama",32835606.0,65696840.0,648,18,2007-11-04,381809.37209302327,68.29604651162792,0.6180930232558137,239.22093023255815,1076.0,2014-01-01,4.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,27025,Aznavour,100.0,"['Aïda Aznavour', 'Charles Aznavour', 'Philippe Bouvard']",['Damien Vercaemar'],Not found,0.0,"['Comedy', 'Drama']",15321206.991865594,30998987.328461118,56455557.30547707,0,7 January 2014,tt3504228,Aznavour,100,Documentary,1331285.0,2006960.0,23,1,1998-10-25,332821.25,54.1925,0.649,75.0,1590.0,2014-01-01,0.0,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76,22533,Barefoot in the Park,128.0,"['Richard Thomas', 'Bess Armstrong', 'Hans Conried']",['Harvey Medlinsky'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm6258388/', 'name: Aïda Aznavour', '}', '{', '@type: Person', 'url: /name/nm0002198/', 'name: Charles Aznavour', '}', '{', '@type: Person', 'url: /name/nm0100410/', 'name: Philippe Bouvard', '}', '{', '@type: Person', 'url: /name/nm1644098/', 'name: Calogero', '}']",15228081.638543501,32828237.977216944,58652255.70148572,0,21 March 1982,tt0061385,Barefoot in the Park,106,"Comedy,Romance",4501355.0,9620815.0,109,26,2006-01-29,264785.5882352941,54.06117647058823,0.5564941176470588,145.44117647058823,1102.0,1982-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,26112,Barrymore,83.0,"['Christopher Plummer', 'John Plumpis']",['Erik Canuel'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0001796/', 'name: Richard Thomas', '}', '{', '@type: Person', 'url: /name/nm0000787/', 'name: Bess Armstrong', '}', '{', '@type: Person', 'url: /name/nm0175788/', 'name: Hans Conried', '}', '{', '@type: Person', 'url: /name/nm0057363/', 'name: Barbara Barrie', '}']",5059711.584424677,12915605.78876422,59495.0,0,25 August 2012,tt2033952,Barrymore,83,Drama,6566575.0,9804654.0,236,12,1997-03-16,193134.55882352943,37.615,0.7027911764705883,45.0,1010.0,2012-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,Beauty and the Beast,129.0,"['Emma Watson', 'Dan Stevens', 'Luke Evans']",['Bill Condon'],Beauty and the Beast,2.0,['nan'],160000000.0,504481165.0,1264064386.0,2,17 March 2017,tt0055781,Beauty and the Beast,77,"Family,Fantasy,Horror",429158458.0,425324962.0,5461,46,1994-03-13,621968.779710145,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,2017-01-01,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,25105,Beetlejuice,92.0,"['Alec Baldwin', 'Geena Davis', 'Michael Keaton']",['Tim Burton'],The Maitlands,0.0,"['Family', 'Fantasy', 'Musical', 'Romance']",15000000.0,74220408.0,74270074.0,2,30 March 1988,tt0094721,Beetlejuice,92,"Comedy,Fantasy",50765871.95,64088245.0,356,27,2019-03-31,1036038.2030612244,95.63734693877548,0.9264040816326528,275.0408163265306,1490.0816326530612,1988-01-01,2.0,Family,Fantasy,Musical,Romance,,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
