,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_filming_locations,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_mpaa_rating_number,FILM_stars1,FILM_stars2,FILM_stars3,FILM_directors1,FILM_directors2,FILM_directors3
903,4494,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt0003625,Anna Karenina,\N,Drama,569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
904,4495,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt0004897,Anna Karenina,\N,"Drama,Romance",569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
905,4496,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt0008836,Anna Karenina,53,Drama,569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
906,4497,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt0026071,Anna Karenina,95,"Drama,Romance",569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
907,4498,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt0040098,Anna Karenina,139,"Drama,Romance",569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
908,4499,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt0061359,Anna Karenina,145,"Drama,Romance",569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
909,4501,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt0088726,Anna Karenina,150,"Drama,Romance",569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
910,4502,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt0118623,Anna Karenina,108,"Drama,Romance",569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
911,4503,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt0166082,Anna Karenina,76,"Drama,Musical",569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
912,4505,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt0210518,Anna Karenina,\N,\N,569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
913,4506,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt0210520,Anna Karenina,\N,\N,569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
914,4507,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt0210522,Anna Karenina,\N,\N,569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
915,4508,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt0210523,Anna Karenina,165,Drama,569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
916,4509,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt0210524,Anna Karenina,\N,\N,569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
917,4510,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt0210527,Anna Karenina,\N,\N,569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
918,4513,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt0267267,Anna Karenina,105,Drama,569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
919,4516,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt10453206,Anna Karenina,\N,\N,569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Margarita Pilikhina,,
920,4519,Anna Karenina,81.0,"[""['Maya Plisetskaya'"", "" 'Alexander Godunov'"", "" 'Yuri Vladimirov']""]",['Margarita Pilikhina'],"Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia",Anna Karenina,0.0,"['Drama', 'Musical']",,,,3,1963 (USA),tt1781769,Anna Karenina,129,"Drama,Romance",569861.0,0.0,46,18,1992-08-16,17.92875,0.8237375000000001,,605.0,3.0,Maya Plisetskaya,Alexander Godunov,Yuri Vladimirov,Tiziano Mancini,,
921,4529,Cyrano de Bergerac,140.0,"[""['Plácido Domingo'"", "" 'Sondra Radvanovsky'"", "" 'Arturo Chacón-Cruz']""]",['Tiziano Mancini'],"El Palau de les Arts Reina Sofía, Valencia, Comunidad Valenciana, Spain",Alfano: Cyrano de Bergerac,0.0,"['Drama', 'Musical', 'Romance']",,,,Not 4ated,8 March 2008 (Russia),tt0042367,Cyrano de Bergerac,113,"Adventure,Drama,Romance",10467439.0,15657486.0,108,53,2007-10-14,63.52124999999999,0.7552583333333333,250.0,950.9583333333335,,Plácido Domingo,Sondra Radvanovsky,Arturo Chacón-Cruz,Tiziano Mancini,,
922,4531,Cyrano de Bergerac,140.0,"[""['Plácido Domingo'"", "" 'Sondra Radvanovsky'"", "" 'Arturo Chacón-Cruz']""]",['Tiziano Mancini'],"El Palau de les Arts Reina Sofía, Valencia, Comunidad Valenciana, Spain",Alfano: Cyrano de Bergerac,0.0,"['Drama', 'Musical', 'Romance']",,,,Not 4ated,8 March 2008 (Russia),tt0088977,Cyrano de Bergerac,176,Drama,10467439.0,15657486.0,108,53,2007-10-14,63.52124999999999,0.7552583333333333,250.0,950.9583333333335,,Plácido Domingo,Sondra Radvanovsky,Arturo Chacón-Cruz,Tiziano Mancini,,
923,4532,Cyrano de Bergerac,140.0,"[""['Plácido Domingo'"", "" 'Sondra Radvanovsky'"", "" 'Arturo Chacón-Cruz']""]",['Tiziano Mancini'],"El Palau de les Arts Reina Sofía, Valencia, Comunidad Valenciana, Spain",Alfano: Cyrano de Bergerac,0.0,"['Drama', 'Musical', 'Romance']",,,,Not 4ated,8 March 2008 (Russia),tt0099334,Cyrano de Bergerac,137,"Comedy,Drama,History",10467439.0,15657486.0,108,53,2007-10-14,63.52124999999999,0.7552583333333333,250.0,950.9583333333335,,Plácido Domingo,Sondra Radvanovsky,Arturo Chacón-Cruz,Tiziano Mancini,,
924,4534,Cyrano de Bergerac,140.0,"[""['Plácido Domingo'"", "" 'Sondra Radvanovsky'"", "" 'Arturo Chacón-Cruz']""]",['Tiziano Mancini'],"El Palau de les Arts Reina Sofía, Valencia, Comunidad Valenciana, Spain",Alfano: Cyrano de Bergerac,0.0,"['Drama', 'Musical', 'Romance']",,,,Not 4ated,8 March 2008 (Russia),tt0182028,Cyrano de Bergerac,100,"Drama,Romance",10467439.0,15657486.0,108,53,2007-10-14,63.52124999999999,0.7552583333333333,250.0,950.9583333333335,,Plácido Domingo,Sondra Radvanovsky,Arturo Chacón-Cruz,Tiziano Mancini,,
925,4536,Cyrano de Bergerac,140.0,"[""['Plácido Domingo'"", "" 'Sondra Radvanovsky'"", "" 'Arturo Chacón-Cruz']""]",['Tiziano Mancini'],"El Palau de les Arts Reina Sofía, Valencia, Comunidad Valenciana, Spain",Alfano: Cyrano de Bergerac,0.0,"['Drama', 'Musical', 'Romance']",,,,Not 4ated,8 March 2008 (Russia),tt0259260,Cyrano de Bergerac,90,Drama,10467439.0,15657486.0,108,53,2007-10-14,63.52124999999999,0.7552583333333333,250.0,950.9583333333335,,Plácido Domingo,Sondra Radvanovsky,Arturo Chacón-Cruz,Tiziano Mancini,,
926,4537,Cyrano de Bergerac,140.0,"[""['Plácido Domingo'"", "" 'Sondra Radvanovsky'"", "" 'Arturo Chacón-Cruz']""]",['Tiziano Mancini'],"El Palau de les Arts Reina Sofía, Valencia, Comunidad Valenciana, Spain",Alfano: Cyrano de Bergerac,0.0,"['Drama', 'Musical', 'Romance']",,,,Not 4ated,8 March 2008 (Russia),tt0293791,Cyrano de Bergerac,160,Romance,10467439.0,15657486.0,108,53,2007-10-14,63.52124999999999,0.7552583333333333,250.0,950.9583333333335,,Plácido Domingo,Sondra Radvanovsky,Arturo Chacón-Cruz,Tiziano Mancini,,
927,4539,Cyrano de Bergerac,140.0,"[""['Plácido Domingo'"", "" 'Sondra Radvanovsky'"", "" 'Arturo Chacón-Cruz']""]",['Tiziano Mancini'],"El Palau de les Arts Reina Sofía, Valencia, Comunidad Valenciana, Spain",Alfano: Cyrano de Bergerac,0.0,"['Drama', 'Musical', 'Romance']",,,,Not 4ated,8 March 2008 (Russia),tt0452186,Cyrano de Bergerac,90,Musical,10467439.0,15657486.0,108,53,2007-10-14,63.52124999999999,0.7552583333333333,250.0,950.9583333333335,,Plácido Domingo,Sondra Radvanovsky,Arturo Chacón-Cruz,Tiziano Mancini,,
928,4545,Cyrano de Bergerac,140.0,"[""['Plácido Domingo'"", "" 'Sondra Radvanovsky'"", "" 'Arturo Chacón-Cruz']""]",['Tiziano Mancini'],"El Palau de les Arts Reina Sofía, Valencia, Comunidad Valenciana, Spain",Alfano: Cyrano de Bergerac,0.0,"['Drama', 'Musical', 'Romance']",,,,Not 4ated,8 March 2008 (Russia),tt1047603,Cyrano de Bergerac,165,"Drama,Romance",10467439.0,15657486.0,108,53,2007-10-14,63.52124999999999,0.7552583333333333,250.0,950.9583333333335,,Plácido Domingo,Sondra Radvanovsky,Arturo Chacón-Cruz,Tiziano Mancini,,
929,4548,Cyrano de Bergerac,140.0,"[""['Plácido Domingo'"", "" 'Sondra Radvanovsky'"", "" 'Arturo Chacón-Cruz']""]",['Tiziano Mancini'],"El Palau de les Arts Reina Sofía, Valencia, Comunidad Valenciana, Spain",Alfano: Cyrano de Bergerac,0.0,"['Drama', 'Musical', 'Romance']",,,,Not 4ated,8 March 2008 (Russia),tt1219681,Cyrano de Bergerac,183,Comedy,10467439.0,15657486.0,108,53,2007-10-14,63.52124999999999,0.7552583333333333,250.0,950.9583333333335,,Plácido Domingo,Sondra Radvanovsky,Arturo Chacón-Cruz,Tiziano Mancini,,
930,4549,Cyrano de Bergerac,140.0,"[""['Plácido Domingo'"", "" 'Sondra Radvanovsky'"", "" 'Arturo Chacón-Cruz']""]",['Tiziano Mancini'],"El Palau de les Arts Reina Sofía, Valencia, Comunidad Valenciana, Spain",Alfano: Cyrano de Bergerac,0.0,"['Drama', 'Musical', 'Romance']",,,,Not 4ated,8 March 2008 (Russia),tt1329126,Cyrano de Bergerac,140,"Drama,Musical,Romance",10467439.0,15657486.0,108,53,2007-10-14,63.52124999999999,0.7552583333333333,250.0,950.9583333333335,,Plácido Domingo,Sondra Radvanovsky,Arturo Chacón-Cruz,Tiziano Mancini,,
931,4550,Cyrano de Bergerac,140.0,"[""['Plácido Domingo'"", "" 'Sondra Radvanovsky'"", "" 'Arturo Chacón-Cruz']""]",['Tiziano Mancini'],"El Palau de les Arts Reina Sofía, Valencia, Comunidad Valenciana, Spain",Alfano: Cyrano de Bergerac,0.0,"['Drama', 'Musical', 'Romance']",,,,Not 4ated,8 March 2008 (Russia),tt1360765,Cyrano de Bergerac,157,"Adventure,Drama,Romance",10467439.0,15657486.0,108,53,2007-10-14,63.52124999999999,0.7552583333333333,250.0,950.9583333333335,,Plácido Domingo,Sondra Radvanovsky,Arturo Chacón-Cruz,Tiziano Mancini,,
932,4551,Cyrano de Bergerac,140.0,"[""['Plácido Domingo'"", "" 'Sondra Radvanovsky'"", "" 'Arturo Chacón-Cruz']""]",['Tiziano Mancini'],"El Palau de les Arts Reina Sofía, Valencia, Comunidad Valenciana, Spain",Alfano: Cyrano de Bergerac,0.0,"['Drama', 'Musical', 'Romance']",,,,Not 4ated,8 March 2008 (Russia),tt2719830,Cyrano de Bergerac,146,"Drama,Music",10467439.0,15657486.0,108,53,2007-10-14,63.52124999999999,0.7552583333333333,250.0,950.9583333333335,,Plácido Domingo,Sondra Radvanovsky,Arturo Chacón-Cruz,Tiziano Mancini,,
933,4553,Cyrano de Bergerac,140.0,"[""['Plácido Domingo'"", "" 'Sondra Radvanovsky'"", "" 'Arturo Chacón-Cruz']""]",['Tiziano Mancini'],"El Palau de les Arts Reina Sofía, Valencia, Comunidad Valenciana, Spain",Alfano: Cyrano de Bergerac,0.0,"['Drama', 'Musical', 'Romance']",,,,Not 4ated,8 March 2008 (Russia),tt4266838,Cyrano de Bergerac,150,"Biography,Comedy,Drama",10467439.0,15657486.0,108,53,2007-10-14,63.52124999999999,0.7552583333333333,250.0,950.9583333333335,,Plácido Domingo,Sondra Radvanovsky,Arturo Chacón-Cruz,Tiziano Mancini,,
934,4557,Cyrano de Bergerac,140.0,"[""['Plácido Domingo'"", "" 'Sondra Radvanovsky'"", "" 'Arturo Chacón-Cruz']""]",['Tiziano Mancini'],"El Palau de les Arts Reina Sofía, Valencia, Comunidad Valenciana, Spain",Alfano: Cyrano de Bergerac,0.0,"['Drama', 'Musical', 'Romance']",,,,Not 4ated,8 March 2008 (Russia),tt5445580,Cyrano de Bergerac,180,Comedy,10467439.0,15657486.0,108,53,2007-10-14,63.52124999999999,0.7552583333333333,250.0,950.9583333333335,,Plácido Domingo,Sondra Radvanovsky,Arturo Chacón-Cruz,Tiziano Mancini,,
935,4558,Cyrano de Bergerac,140.0,"[""['Plácido Domingo'"", "" 'Sondra Radvanovsky'"", "" 'Arturo Chacón-Cruz']""]",['Tiziano Mancini'],"El Palau de les Arts Reina Sofía, Valencia, Comunidad Valenciana, Spain",Alfano: Cyrano de Bergerac,0.0,"['Drama', 'Musical', 'Romance']",,,,Not 4ated,8 March 2008 (Russia),tt7004906,Cyrano de Bergerac,\N,Drama,10467439.0,15657486.0,108,53,2007-10-14,63.52124999999999,0.7552583333333333,250.0,950.9583333333335,,Plácido Domingo,Sondra Radvanovsky,Arturo Chacón-Cruz,Roy Del Ruth,,
936,4561,Side Show,66.0,"[""['Winnie Lightner'"", "" 'Charles Butterworth'"", "" 'Evalyn Knapp']""]",['Roy Del Ruth'],"Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",Not found,0.0,"['Comedy', 'Musical']",,,,0,5 August 2011 (India),tt0022381,Side Show,66,"Comedy,Musical",9278312.0,20108724.0,147,52,1997-09-21,49.526538461538465,0.7182846153846154,115.76923076923076,1328.2307692307693,0.0,Winnie Lightner,Charles Butterworth,Evalyn Knapp,Roy Del Ruth,,
937,4562,Side Show,66.0,"[""['Winnie Lightner'"", "" 'Charles Butterworth'"", "" 'Evalyn Knapp']""]",['Roy Del Ruth'],"Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",Not found,0.0,"['Comedy', 'Musical']",,,,0,5 August 2011 (India),tt0083075,Side Show,98,"Crime,Drama,Thriller",9278312.0,20108724.0,147,52,1997-09-21,49.526538461538465,0.7182846153846154,115.76923076923076,1328.2307692307693,0.0,Winnie Lightner,Charles Butterworth,Evalyn Knapp,Roy Del Ruth,,
938,4565,Side Show,66.0,"[""['Winnie Lightner'"", "" 'Charles Butterworth'"", "" 'Evalyn Knapp']""]",['Roy Del Ruth'],"Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",Not found,0.0,"['Comedy', 'Musical']",,,,0,5 August 2011 (India),tt1337698,Side Show,108,Comedy,9278312.0,20108724.0,147,52,1997-09-21,49.526538461538465,0.7182846153846154,115.76923076923076,1328.2307692307693,0.0,Winnie Lightner,Charles Butterworth,Evalyn Knapp,Rennie Cowan, Chance Taylor,
939,4566,"You're a Good Man, Charlie Brown",70.0,"[""['Yvette Andrade'"", "" 'Ashleigh Danielle'"", "" 'Lute Nau']""]","['Rennie Cowan', 'Chance Taylor']","Music Theater Riverside, Riverside, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm5633629/', 'name: Yvette Andrade', '}', '{', '@type: Person', 'url: /name/nm7489241/', 'name: Ashleigh Danielle', '}', '{', '@type: Person', 'url: /name/nm7476228/', 'name: Lute Nau', '}', '{', '@type: Person', 'url: /name/nm7476227/', 'name: Ian Pabito', '}']",15000.0,,,,Not found,tt0153997,"You're a Good Man, Charlie Brown",49,"Animation,Comedy,Family",3630774.0,10899728.0,149,14,1999-01-24,42.72952380952381,0.4691380952380952,75.0,1096.952380952381,,Yvette Andrade,Ashleigh Danielle,Lute Nau,Rennie Cowan, Chance Taylor,
940,4567,"You're a Good Man, Charlie Brown",70.0,"[""['Yvette Andrade'"", "" 'Ashleigh Danielle'"", "" 'Lute Nau']""]","['Rennie Cowan', 'Chance Taylor']","Music Theater Riverside, Riverside, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm5633629/', 'name: Yvette Andrade', '}', '{', '@type: Person', 'url: /name/nm7489241/', 'name: Ashleigh Danielle', '}', '{', '@type: Person', 'url: /name/nm7476228/', 'name: Lute Nau', '}', '{', '@type: Person', 'url: /name/nm7476227/', 'name: Ian Pabito', '}']",15000.0,,,,Not found,tt0262136,"You're a Good Man, Charlie Brown",90,"Comedy,Family,Musical",3630774.0,10899728.0,149,14,1999-01-24,42.72952380952381,0.4691380952380952,75.0,1096.952380952381,,Yvette Andrade,Ashleigh Danielle,Lute Nau,Rennie Cowan, Chance Taylor,
941,4568,"You're a Good Man, Charlie Brown",70.0,"[""['Yvette Andrade'"", "" 'Ashleigh Danielle'"", "" 'Lute Nau']""]","['Rennie Cowan', 'Chance Taylor']","Music Theater Riverside, Riverside, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm5633629/', 'name: Yvette Andrade', '}', '{', '@type: Person', 'url: /name/nm7489241/', 'name: Ashleigh Danielle', '}', '{', '@type: Person', 'url: /name/nm7476228/', 'name: Lute Nau', '}', '{', '@type: Person', 'url: /name/nm7476227/', 'name: Ian Pabito', '}']",15000.0,,,,Not found,tt4885182,"You're a Good Man, Charlie Brown",70,Musical,3630774.0,10899728.0,149,14,1999-01-24,42.72952380952381,0.4691380952380952,75.0,1096.952380952381,,Yvette Andrade,Ashleigh Danielle,Lute Nau,Cameron Kirkpatrick,,
942,4570,The Marriage of Figaro,,"[""['Teddy Tahu Rhodes'"", "" 'Taryn Fiebig'"", "" 'Peter Coleman-Wright']""]",['Cameron Kirkpatrick'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1895479/', 'name: Teddy Tahu Rhodes', '}', '{', '@type: Person', 'url: /name/nm2585292/', 'name: Taryn Fiebig', '}', '{', '@type: Person', 'url: /name/nm3846600/', 'name: Peter Coleman-Wright', '}', '{', '@type: Person', 'url: /name/nm4138269/', 'name: Rachelle Durkin', '}']",,,,,Not found,tt0229616,The Marriage of Figaro,180,"Comedy,Drama,Music",664010.0,0.0,77,22,1985-09-22,15.717692307692307,0.6845615384615383,,602.0,,Teddy Tahu Rhodes,Taryn Fiebig,Peter Coleman-Wright,Cameron Kirkpatrick,,
943,4572,The Marriage of Figaro,,"[""['Teddy Tahu Rhodes'"", "" 'Taryn Fiebig'"", "" 'Peter Coleman-Wright']""]",['Cameron Kirkpatrick'],Not found,Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1895479/', 'name: Teddy Tahu Rhodes', '}', '{', '@type: Person', 'url: /name/nm2585292/', 'name: Taryn Fiebig', '}', '{', '@type: Person', 'url: /name/nm3846600/', 'name: Peter Coleman-Wright', '}', '{', '@type: Person', 'url: /name/nm4138269/', 'name: Rachelle Durkin', '}']",,,,,Not found,tt1389086,The Marriage of Figaro,97,Comedy,664010.0,0.0,77,22,1985-09-22,15.717692307692307,0.6845615384615383,,602.0,,Teddy Tahu Rhodes,Taryn Fiebig,Peter Coleman-Wright,Cameron Kirkpatrick,,
