,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_filming_locations,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_weekly_gross,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number
4999,4999,My Fair Lady,170.0,"['Audrey Hepburn', 'Rex Harrison', 'Stanley Holloway']",['George Cukor'],"Backlot, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",My Fair Lady,0.0,"['Drama', 'Family', 'Musical', 'Romance']",17000000.0,72560711.0,72661442.0,1,25 December 1964,tt10214520,My Fair Lady,\N,Musical,79772271.52000001,95550718.0,674,55,1993-11-28,867089.9078260871,109.69184782608696,0.9066315217391306,327.5507246376812,1110.0,1964-01-01,1
5000,5000,My Fair Lady,170.0,"['Audrey Hepburn', 'Rex Harrison', 'Stanley Holloway']",['George Cukor'],"Backlot, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",My Fair Lady,0.0,"['Drama', 'Family', 'Musical', 'Romance']",17000000.0,72560711.0,72661442.0,1,25 December 1964,tt1243945,My Fair Lady,\N,"Drama,Musical,Romance",79772271.52000001,95550718.0,674,55,1993-11-28,867089.9078260871,109.69184782608696,0.9066315217391306,327.5507246376812,1110.0,1964-01-01,1
5128,5128,Rent,135.0,"['Taye Diggs', 'Wilson Jermaine Heredia', 'Rosario Dawson']",['Chris Columbus'],"Alameda, California, USA",Rent,0.0,"['Drama', 'Musical', 'Romance']",40000000.0,29077547.0,31670620.0,3,23 November 2005,tt0294870,Rent,135,"Drama,Musical,Romance",274248128.0,329200908.0,5123,16,1996-04-21,423876.55023183924,53.94166924265849,0.8254459041731069,113.83693972179287,1176.4219474497681,2005-01-01,3
5129,5129,Peter Pan,77.0,"['Bobby Driscoll', 'Kathryn Beaumont', 'Hans Conried']","['Clyde Geronimi', 'Wilfred Jackson']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Peter Pan,0.0,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Musical']",4000000.0,87404651.0,87404651.0,1,5 February 1953,tt0015224,Peter Pan,105,"Adventure,Family,Fantasy",18120049.0,23533338.0,307,8,1990-12-16,453001.225,42.75125,0.7564525000000001,75.0,1761.95,1953-01-01,1
5130,5130,Peter Pan,77.0,"['Bobby Driscoll', 'Kathryn Beaumont', 'Hans Conried']","['Clyde Geronimi', 'Wilfred Jackson']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Peter Pan,0.0,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Musical']",4000000.0,87404651.0,87404651.0,1,5 February 1953,tt0046183,Peter Pan,77,"Adventure,Animation,Family",18120049.0,23533338.0,307,8,1990-12-16,453001.225,42.75125,0.7564525000000001,75.0,1761.95,1953-01-01,1
5131,5131,Peter Pan,77.0,"['Bobby Driscoll', 'Kathryn Beaumont', 'Hans Conried']","['Clyde Geronimi', 'Wilfred Jackson']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Peter Pan,0.0,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Musical']",4000000.0,87404651.0,87404651.0,1,5 February 1953,tt0054176,Peter Pan,100,"Comedy,Family,Fantasy",18120049.0,23533338.0,307,8,1990-12-16,453001.225,42.75125,0.7564525000000001,75.0,1761.95,1953-01-01,1
5132,5132,Peter Pan,77.0,"['Bobby Driscoll', 'Kathryn Beaumont', 'Hans Conried']","['Clyde Geronimi', 'Wilfred Jackson']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Peter Pan,0.0,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Musical']",4000000.0,87404651.0,87404651.0,1,5 February 1953,tt0073533,Peter Pan,120,"Family,Fantasy,Musical",18120049.0,23533338.0,307,8,1990-12-16,453001.225,42.75125,0.7564525000000001,75.0,1761.95,1953-01-01,1
5133,5133,Peter Pan,77.0,"['Bobby Driscoll', 'Kathryn Beaumont', 'Hans Conried']","['Clyde Geronimi', 'Wilfred Jackson']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Peter Pan,0.0,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Musical']",4000000.0,87404651.0,87404651.0,1,5 February 1953,tt0287870,Peter Pan,60,"Adventure,Comedy,Family",18120049.0,23533338.0,307,8,1990-12-16,453001.225,42.75125,0.7564525000000001,75.0,1761.95,1953-01-01,1
5134,5134,Peter Pan,77.0,"['Bobby Driscoll', 'Kathryn Beaumont', 'Hans Conried']","['Clyde Geronimi', 'Wilfred Jackson']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Peter Pan,0.0,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Musical']",4000000.0,87404651.0,87404651.0,1,5 February 1953,tt0316396,Peter Pan,113,"Adventure,Family,Fantasy",18120049.0,23533338.0,307,8,1990-12-16,453001.225,42.75125,0.7564525000000001,75.0,1761.95,1953-01-01,1
5135,5135,Peter Pan,77.0,"['Bobby Driscoll', 'Kathryn Beaumont', 'Hans Conried']","['Clyde Geronimi', 'Wilfred Jackson']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Peter Pan,0.0,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Musical']",4000000.0,87404651.0,87404651.0,1,5 February 1953,tt0399484,Peter Pan,112,Fantasy,18120049.0,23533338.0,307,8,1990-12-16,453001.225,42.75125,0.7564525000000001,75.0,1761.95,1953-01-01,1
5136,5136,Peter Pan,77.0,"['Bobby Driscoll', 'Kathryn Beaumont', 'Hans Conried']","['Clyde Geronimi', 'Wilfred Jackson']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Peter Pan,0.0,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Musical']",4000000.0,87404651.0,87404651.0,1,5 February 1953,tt11651786,Peter Pan,\N,"Adventure,Comedy,Family",18120049.0,23533338.0,307,8,1990-12-16,453001.225,42.75125,0.7564525000000001,75.0,1761.95,1953-01-01,1
5137,5137,Fiddler on the Roof,181.0,"['Topol', 'Norma Crane', 'Leonard Frey']",['Norman Jewison'],"Gorica, Croatia",Fiddler on the Roof,0.0,"['Drama', 'Family', 'Musical', 'Romance']",9000000.0,10404330.0,10404330.0,1,3 November 1971,tt0067093,Fiddler on the Roof,181,"Drama,Family,Musical",119650286.21999998,197560219.0,1446,88,1990-11-04,616754.0526804123,64.31793814432986,0.6982298969072162,147.20496894409942,1733.2835051546392,1971-01-01,1
5138,5138,Fiddler on the Roof,181.0,"['Topol', 'Norma Crane', 'Leonard Frey']",['Norman Jewison'],"Gorica, Croatia",Fiddler on the Roof,0.0,"['Drama', 'Family', 'Musical', 'Romance']",9000000.0,10404330.0,10404330.0,1,3 November 1971,tt12408644,Fiddler on the Roof,\N,"Drama,Family,Musical",119650286.21999998,197560219.0,1446,88,1990-11-04,616754.0526804123,64.31793814432986,0.6982298969072162,147.20496894409942,1733.2835051546392,1971-01-01,1
5139,5139,Nine,118.0,"['Daniel Day-Lewis', 'Marion Cotillard', 'Penélope Cruz']",['Rob Marshall'],Italy,Untitled Rob Marshall Project,4.0,"['Drama', 'Musical', 'Romance']",80000000.0,19676965.0,54004950.0,3,25 December 2009,tt0308651,Nine,60,Documentary,24448759.0,24643302.0,283,23,2003-03-23,626891.2564102564,80.49410256410255,0.9419564102564104,197.23076923076923,1049.0,2009-01-01,3
5140,5140,Nine,118.0,"['Daniel Day-Lewis', 'Marion Cotillard', 'Penélope Cruz']",['Rob Marshall'],Italy,Untitled Rob Marshall Project,4.0,"['Drama', 'Musical', 'Romance']",80000000.0,19676965.0,54004950.0,3,25 December 2009,tt0875034,Nine,118,"Drama,Musical,Romance",24448759.0,24643302.0,283,23,2003-03-23,626891.2564102564,80.49410256410255,0.9419564102564104,197.23076923076923,1049.0,2009-01-01,3
5141,5141,Nine,118.0,"['Daniel Day-Lewis', 'Marion Cotillard', 'Penélope Cruz']",['Rob Marshall'],Italy,Untitled Rob Marshall Project,4.0,"['Drama', 'Musical', 'Romance']",80000000.0,19676965.0,54004950.0,3,25 December 2009,tt2179165,Nine,\N,Horror,24448759.0,24643302.0,283,23,2003-03-23,626891.2564102564,80.49410256410255,0.9419564102564104,197.23076923076923,1049.0,2009-01-01,3
5142,5142,Nine,118.0,"['Daniel Day-Lewis', 'Marion Cotillard', 'Penélope Cruz']",['Rob Marshall'],Italy,Untitled Rob Marshall Project,4.0,"['Drama', 'Musical', 'Romance']",80000000.0,19676965.0,54004950.0,3,25 December 2009,tt3507982,Nine,\N,Drama,24448759.0,24643302.0,283,23,2003-03-23,626891.2564102564,80.49410256410255,0.9419564102564104,197.23076923076923,1049.0,2009-01-01,3
5143,5143,Xanadu,96.0,"['Olivia Newton-John', 'Gene Kelly', 'Michael Beck']",['Robert Greenwald'],"Pan-Pacific Auditorium - 7600 W. Beverly Boulevard, Fairfax, Los Angeles, California, USA",Xanadu,0.0,"['Fantasy', 'Musical', 'Romance']",20000000.0,22762571.0,22762571.0,2,8 August 1980,tt0081777,Xanadu,96,"Fantasy,Musical,Romance",17126310.0,35130630.0,512,49,2007-05-27,241215.6338028169,70.22971830985915,0.7217295774647886,226.25,595.943661971831,1980-01-01,2
5144,5144,Xanadu,96.0,"['Olivia Newton-John', 'Gene Kelly', 'Michael Beck']",['Robert Greenwald'],"Pan-Pacific Auditorium - 7600 W. Beverly Boulevard, Fairfax, Los Angeles, California, USA",Xanadu,0.0,"['Fantasy', 'Musical', 'Romance']",20000000.0,22762571.0,22762571.0,2,8 August 1980,tt2022592,Xanadu,\N,Comedy,17126310.0,35130630.0,512,49,2007-05-27,241215.6338028169,70.22971830985915,0.7217295774647886,226.25,595.943661971831,1980-01-01,2
5145,5145,Xanadu,96.0,"['Olivia Newton-John', 'Gene Kelly', 'Michael Beck']",['Robert Greenwald'],"Pan-Pacific Auditorium - 7600 W. Beverly Boulevard, Fairfax, Los Angeles, California, USA",Xanadu,0.0,"['Fantasy', 'Musical', 'Romance']",20000000.0,22762571.0,22762571.0,2,8 August 1980,tt2725432,Xanadu,75,"Comedy,Drama",17126310.0,35130630.0,512,49,2007-05-27,241215.6338028169,70.22971830985915,0.7217295774647886,226.25,595.943661971831,1980-01-01,2
5146,5146,"Hello, Dolly!",146.0,"['Barbra Streisand', 'Walter Matthau', 'Michael Crawford']",['Gene Kelly'],"Metro-North Station, Poughkeepsie, New York, USA","Ernest Lehman's Production of Hello, Dolly!",0.0,"['Adventure', 'Comedy', 'Musical', 'Romance']",25000000.0,400881.0,400881.0,1,16 December 1969,tt0064418,"Hello, Dolly!",146,"Adventure,Comedy,Musical",134658554.52,122840960.0,666,45,1995-10-15,1463679.9404347828,136.8510869565217,0.934907608695652,510.6630434782609,1441.391304347826,1969-01-01,1
5151,5151,Hair,121.0,"['John Savage', 'Treat Williams', ""Beverly D'Angelo""]",['Milos Forman'],"Barstow, California, USA",Hair,2.0,"['Comedy', 'Drama', 'Musical', 'Romance', 'War']",11000000.0,15284643.0,15313606.0,2,15 March 1979,tt0079261,Hair,121,"Comedy,Drama,Musical",54024621.0,96372435.0,586,40,2009-03-08,683855.9620253164,77.11531645569623,0.7573898734177218,243.5949367088608,1453.139240506329,1979-01-01,2
5152,5152,Hair,121.0,"['John Savage', 'Treat Williams', ""Beverly D'Angelo""]",['Milos Forman'],"Barstow, California, USA",Hair,2.0,"['Comedy', 'Drama', 'Musical', 'Romance', 'War']",11000000.0,15284643.0,15313606.0,2,15 March 1979,tt3920330,Hair,72,"Biography,Documentary,Drama",54024621.0,96372435.0,586,40,2009-03-08,683855.9620253164,77.11531645569623,0.7573898734177218,243.5949367088608,1453.139240506329,1979-01-01,2
5153,5153,Hedwig and the Angry Inch,95.0,"['John Cameron Mitchell', 'Miriam Shor', 'Stephen Trask']",['John Cameron Mitchell'],"Ontario, Canada",Hedwig and the Angry Inch,1.0,"['Comedy', 'Drama', 'Music', 'Musical']",6000000.0,3067312.0,3644200.0,4,31 August 2001,tt0248845,Hedwig and the Angry Inch,95,"Comedy,Drama,Music",50259435.0,58003942.0,507,22,2014-03-30,652719.935064935,107.31064935064931,0.8653142857142857,248.0,1006.7922077922078,2001-01-01,4
5157,5157,Bye Bye Birdie,112.0,"['Dick Van Dyke', 'Ann-Margret', 'Janet Leigh']",['George Sidney'],"Joseph Le Conte Middle School, Hollywood, California, USA",Bye Bye Birdie,2.0,"['Comedy', 'Musical']",,13129412.0,,0,27 May 1963,tt0056891,Bye Bye Birdie,112,"Comedy,Musical",11485459.0,19452830.0,117,40,2009-09-13,574272.95,75.14500000000002,0.948385,,1025.85,1963-01-01,0
5158,5158,Bye Bye Birdie,112.0,"['Dick Van Dyke', 'Ann-Margret', 'Janet Leigh']",['George Sidney'],"Joseph Le Conte Middle School, Hollywood, California, USA",Bye Bye Birdie,2.0,"['Comedy', 'Musical']",,13129412.0,,0,27 May 1963,tt0112605,Bye Bye Birdie,135,"Comedy,Drama,Musical",11485459.0,19452830.0,117,40,2009-09-13,574272.95,75.14500000000002,0.948385,,1025.85,1963-01-01,0
5159,5159,Bye Bye Birdie,112.0,"['Dick Van Dyke', 'Ann-Margret', 'Janet Leigh']",['George Sidney'],"Joseph Le Conte Middle School, Hollywood, California, USA",Bye Bye Birdie,2.0,"['Comedy', 'Musical']",,13129412.0,,0,27 May 1963,tt1351681,Bye Bye Birdie,\N,"Comedy,Musical",11485459.0,19452830.0,117,40,2009-09-13,574272.95,75.14500000000002,0.948385,,1025.85,1963-01-01,0
5160,5160,Evita,135.0,"['Madonna', 'Jonathan Pryce', 'Antonio Banderas']",['Alan Parker'],"Gellért Baths, Budapest, Hungary",Evita,0.0,"['Biography', 'Drama', 'History', 'Musical']",55000000.0,50047179.0,141047179.0,2,10 January 1997,tt0116250,Evita,135,"Biography,Drama,History",52678175.0,75205550.0,337,26,2012-03-18,1145177.7173913044,110.04434782608688,0.814771739130435,275.0,1607.8260869565215,1997-01-01,2
5161,5161,A Chorus Line,113.0,"['Michael Douglas', 'Terrence Mann', 'Michael Blevins']",['Richard Attenborough'],"Helen Hayes Theater - 240 West 44th Street, Manhattan, New York City, New York, USA",A Chorus Line,3.0,"['Drama', 'Music', 'Musical']",27000000.0,14202899.0,14202899.0,3,20 December 1985,tt0088915,A Chorus Line,113,"Drama,Music,Musical",106462964.0,78772513.0,2799,18,1985-06-09,299895.67323943664,42.893915492957724,0.6450270422535216,280.6375,1352.456338028169,1985-01-01,3
5162,5162,A Chorus Line,113.0,"['Michael Douglas', 'Terrence Mann', 'Michael Blevins']",['Richard Attenborough'],"Helen Hayes Theater - 240 West 44th Street, Manhattan, New York City, New York, USA",A Chorus Line,3.0,"['Drama', 'Music', 'Musical']",27000000.0,14202899.0,14202899.0,3,20 December 1985,tt5953196,A Chorus Line,120,Musical,106462964.0,78772513.0,2799,18,1985-06-09,299895.67323943664,42.893915492957724,0.6450270422535216,280.6375,1352.456338028169,1985-01-01,3
5165,5165,A Chorus Line,113.0,"['Michael Douglas', 'Terrence Mann', 'Michael Blevins']",['Richard Attenborough'],"Helen Hayes Theater - 240 West 44th Street, Manhattan, New York City, New York, USA",A Chorus Line,3.0,"['Drama', 'Music', 'Musical']",27000000.0,14202899.0,14202899.0,3,20 December 1985,tt0088915,A Chorus Line,113,"Drama,Music,Musical",106462964.0,78772513.0,2799,18,1985-06-09,299895.67323943664,42.893915492957724,0.6450270422535216,280.6375,1352.456338028169,1985-01-01,3
5166,5166,A Chorus Line,113.0,"['Michael Douglas', 'Terrence Mann', 'Michael Blevins']",['Richard Attenborough'],"Helen Hayes Theater - 240 West 44th Street, Manhattan, New York City, New York, USA",A Chorus Line,3.0,"['Drama', 'Music', 'Musical']",27000000.0,14202899.0,14202899.0,3,20 December 1985,tt5953196,A Chorus Line,120,Musical,106462964.0,78772513.0,2799,18,1985-06-09,299895.67323943664,42.893915492957724,0.6450270422535216,280.6375,1352.456338028169,1985-01-01,3
5176,5176,The King and I,87.0,"['Miranda Richardson', 'Martin Vidnovic', 'Christiane Noll']",['Richard Rich'],"Burbank, California, USA",The King and I,0.0,"['Animation', 'Family', 'Fantasy', 'Musical']",25000000.0,11993021.0,11993021.0,1,19 March 1999,tt0049408,The King and I,133,"Biography,Drama,Musical",104763449.0,101543566.0,1296,66,1985-06-09,609089.8197674418,75.92412790697672,0.8611418604651166,159.44171779141104,1220.4825581395348,1999-01-01,1
5177,5177,The King and I,87.0,"['Miranda Richardson', 'Martin Vidnovic', 'Christiane Noll']",['Richard Rich'],"Burbank, California, USA",The King and I,0.0,"['Animation', 'Family', 'Fantasy', 'Musical']",25000000.0,11993021.0,11993021.0,1,19 March 1999,tt0160429,The King and I,87,"Animation,Family,Fantasy",104763449.0,101543566.0,1296,66,1985-06-09,609089.8197674418,75.92412790697672,0.8611418604651166,159.44171779141104,1220.4825581395348,1999-01-01,1
5178,5178,The King and I,87.0,"['Miranda Richardson', 'Martin Vidnovic', 'Christiane Noll']",['Richard Rich'],"Burbank, California, USA",The King and I,0.0,"['Animation', 'Family', 'Fantasy', 'Musical']",25000000.0,11993021.0,11993021.0,1,19 March 1999,tt8887846,The King and I,160,"Drama,Musical,Romance",104763449.0,101543566.0,1296,66,1985-06-09,609089.8197674418,75.92412790697672,0.8611418604651166,159.44171779141104,1220.4825581395348,1999-01-01,1
5185,5185,The King and I,87.0,"['Miranda Richardson', 'Martin Vidnovic', 'Christiane Noll']",['Richard Rich'],"Burbank, California, USA",The King and I,0.0,"['Animation', 'Family', 'Fantasy', 'Musical']",25000000.0,11993021.0,11993021.0,1,19 March 1999,tt0049408,The King and I,133,"Biography,Drama,Musical",104763449.0,101543566.0,1296,66,1985-06-09,609089.8197674418,75.92412790697672,0.8611418604651166,159.44171779141104,1220.4825581395348,1999-01-01,1
5186,5186,The King and I,87.0,"['Miranda Richardson', 'Martin Vidnovic', 'Christiane Noll']",['Richard Rich'],"Burbank, California, USA",The King and I,0.0,"['Animation', 'Family', 'Fantasy', 'Musical']",25000000.0,11993021.0,11993021.0,1,19 March 1999,tt0160429,The King and I,87,"Animation,Family,Fantasy",104763449.0,101543566.0,1296,66,1985-06-09,609089.8197674418,75.92412790697672,0.8611418604651166,159.44171779141104,1220.4825581395348,1999-01-01,1
5187,5187,The King and I,87.0,"['Miranda Richardson', 'Martin Vidnovic', 'Christiane Noll']",['Richard Rich'],"Burbank, California, USA",The King and I,0.0,"['Animation', 'Family', 'Fantasy', 'Musical']",25000000.0,11993021.0,11993021.0,1,19 March 1999,tt8887846,The King and I,160,"Drama,Musical,Romance",104763449.0,101543566.0,1296,66,1985-06-09,609089.8197674418,75.92412790697672,0.8611418604651166,159.44171779141104,1220.4825581395348,1999-01-01,1
5214,5214,An American in Paris,114.0,"['Gene Kelly', 'Leslie Caron', 'Oscar Levant']",['Vincente Minnelli'],"Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",An American in Paris,0.0,"['Drama', 'Musical', 'Romance']",2723903.0,267824.0,272619.0,0,11 November 1951,tt0043278,An American in Paris,114,"Drama,Musical,Romance",84257200.0,118052015.0,615,29,2015-03-15,1027526.8292682926,95.54646341463409,0.8084353658536583,223.0,1676.658536585366,1951-01-01,0
5229,5229,South Pacific,157.0,"['Rossano Brazzi', 'Mitzi Gaynor', 'John Kerr']",['Joshua Logan'],"Moorea, French Polynesia",South Pacific,0.0,"['Musical', 'Romance', 'War']",6000000.0,458000.0,458000.0,0,14 April 1958,tt0052225,South Pacific,157,"Musical,Romance,War",96488869.0,125340445.0,996,37,2008-03-02,742222.0692307692,99.18415384615385,0.8983676923076925,121.07575757575758,1041.076923076923,1958-01-01,0
5230,5230,South Pacific,157.0,"['Rossano Brazzi', 'Mitzi Gaynor', 'John Kerr']",['Joshua Logan'],"Moorea, French Polynesia",South Pacific,0.0,"['Musical', 'Romance', 'War']",6000000.0,458000.0,458000.0,0,14 April 1958,tt0203148,South Pacific,52,Documentary,96488869.0,125340445.0,996,37,2008-03-02,742222.0692307692,99.18415384615385,0.8983676923076925,121.07575757575758,1041.076923076923,1958-01-01,0
5231,5231,South Pacific,157.0,"['Rossano Brazzi', 'Mitzi Gaynor', 'John Kerr']",['Joshua Logan'],"Moorea, French Polynesia",South Pacific,0.0,"['Musical', 'Romance', 'War']",6000000.0,458000.0,458000.0,0,14 April 1958,tt0242898,South Pacific,129,"Comedy,Drama,Musical",96488869.0,125340445.0,996,37,2008-03-02,742222.0692307692,99.18415384615385,0.8983676923076925,121.07575757575758,1041.076923076923,1958-01-01,0
5232,5232,South Pacific,157.0,"['Rossano Brazzi', 'Mitzi Gaynor', 'John Kerr']",['Joshua Logan'],"Moorea, French Polynesia",South Pacific,0.0,"['Musical', 'Romance', 'War']",6000000.0,458000.0,458000.0,0,14 April 1958,tt1688655,South Pacific,\N,"Music,Romance,War",96488869.0,125340445.0,996,37,2008-03-02,742222.0692307692,99.18415384615385,0.8983676923076925,121.07575757575758,1041.076923076923,1958-01-01,0
5287,5287,On a Clear Day You Can See Forever,129.0,"['Barbra Streisand', 'Yves Montand', 'Bob Newhart']",['Vincente Minnelli'],"Exposition Park Rose Garden, 701 State Dr, Los Angeles, CA 90037, USA",On a Clear Day You Can See Forever,0.0,"['Comedy', 'Drama', 'Fantasy', 'Musical', 'Romance']",10000000.0,14000000.0,14000000.0,1,17 June 1970,tt0066181,On a Clear Day You Can See Forever,129,"Comedy,Drama,Fantasy",7253179.0,14823145.0,57,29,2011-11-13,604431.5833333335,83.49500000000002,0.7659416666666669,295.25,1367.0,1970-01-01,1
5307,5307,How to Succeed in Business Without Really Trying,121.0,"['Robert Morse', 'Michele Lee', 'Rudy Vallee']",['David Swift'],"270 Park Avenue, Manhattan, New York City, New York, USA ",How to Succeed in Business...,0.0,"['Comedy', 'Musical']",,6322000.0,,0,9 March 1967,tt0061791,How to Succeed in Business Without Really Trying,121,"Comedy,Musical",89214428.0,86917429.0,1021,46,1995-03-12,655988.4411764706,69.18911764705884,0.8489007352941177,194.69758064516128,1393.1985294117646,1967-01-01,0
5323,5323,Oh! Calcutta!,123.0,"['Raina Barrett', 'Mark Dempsey', 'Samantha Harper']",['Jacques Levy'],"New York City, New York, USA",Oh! Calcutta!,0.0,"['Comedy', 'Musical']",,405750.0,,0,June 1972,tt0069039,Oh! Calcutta!,123,"Comedy,Musical",9808991.0,0.0,2124,8,1985-06-09,44995.37155963303,14.767981651376147,0.6241532110091745,,499.0,1972-01-01,0
