,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,BWAY_relative_gross,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,0,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western
39,39.0,Aida,95.0,"['Sophia Loren', 'Renata Tebaldi', 'Lois Maxwell']",['Clemente Fracassi'],Aida,0.0,['Not found'],17116296.24974775,70834953.61635046,133123504.18308067,0.0,8 October 1954,tt0045483,Aida,95,"['contentRating: Approved', 'actor: [', '{', '@type: Person', 'url: /name/nm0000047/', 'name: Sophia Loren', '}', '{', '@type: Person', 'url: /name/nm0853636/', 'name: Renata Tebaldi', '}', '{', '@type: Person', 'url: /name/nm0561755/', 'name: Lois Maxwell', '}', '{', '@type: Person', 'url: /name/nm0830157/', 'name: Ebe Stignani', '}']",165928398.0,212615075.0,1852.0,30.0,2000-02-27 00:00:00,60.8007594936709,0.8492194092827003,111.39240506329115,1695.7679324894516,1954-01-01 00:00:00,0.0,0.7804169012945108,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40.0,Ain't Misbehavin',82.0,"['Rory Calhoun', 'Piper Laurie', 'Jack Carson']",['Edward Buzzell'],Bruden der stak af,0.0,"['Comedy', 'Musical', 'Romance']",15620670.29421242,29839857.35736504,56876846.29739533,0.0,26 August 1955,tt0047804,Ain't Misbehavin',82,"['Comedy', 'Musical', 'Romance']",5332871.0,0.0,176.0,8.0,1988-08-14 00:00:00,33.307826086956524,0.7820304347826087,,1108.0,1955-01-01 00:00:00,0.0,inf,Comedy,Musical,Romance,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
41,41.0,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2.0,24 May 2019,tt0103639,Aladdin,90,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",458814870.4599999,491574362.0,2487.0,21.0,2014-03-02 00:00:00,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01 00:00:00,2.0,0.9333580144279368,Adventure,Family,Fantasy,Musical,Romance,,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
42,42.0,All About Me,60.0,"['Ben Bishop', 'Phil Davis', 'Juliet Ellis']",['Beryl Richards'],Bloodlines,0.0,['Not found'],15196317.390114386,32045379.44546481,57172064.36818828,0.0,20 April 2007,tt0911016,All About Me,\N,"['actor: [', '{', '@type: Person', 'url: /name/nm1047305/', 'name: Ben Bishop', '}', '{', '@type: Person', 'url: /name/nm0205289/', 'name: Phil Davis', '}', '{', '@type: Person', 'url: /name/nm0254927/', 'name: Juliet Ellis', '}', '{', '@type: Person', 'url: /name/nm0302338/', 'name: Bernard Gallagher', '}']",1354494.0,5523099.0,20.0,27.0,2010-02-28 00:00:00,52.37666666666666,0.5411333333333334,251.5,1046.0,2007-01-01 00:00:00,0.0,0.2452416659560149,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,43.0,All My Sons,103.92374360295251,Not found,['Laima Zurgina'],Auch sie sind meine Söhne,0.0,"['director: {', '@type: Person', 'url: /name/nm0958768/', 'name: Laima Zurgina', '}']",15448680.030166093,35304630.40156899,64240321.54180828,0.0,Not found,tt0040087,All My Sons,94,"['director: {', '@type: Person', 'url: /name/nm0958768/', 'name: Laima Zurgina', '}']",17458224.35,23990575.0,212.0,56.0,1987-04-19 00:00:00,78.43228571428571,0.8488914285714284,318.3333333333333,899.1142857142858,1984-01-01 00:00:00,0.0,0.7277117930687365,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44.0,All Shook Up,90.0,"['Frank Gorshin', 'Sarah Chalke', 'Don Bauer']",['Henry Less'],Not found,0.0,['Not found'],15019931.718321346,37868664.86191666,65070556.46839616,0.0,Not found,tt0171053,All Shook Up,90,"['Comedy', 'Drama']",14447491.0,31168271.0,213.0,33.0,2005-02-20 00:00:00,48.85031250000001,0.7220031249999997,100.0,1703.125,1984-01-01 00:00:00,0.0,0.4635320002190689,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45.0,Allegiance,90.0,"['Brendan Coyle', 'Richard Evans', 'Brian Gilbert']",['Brian Gilbert'],Not found,0.0,['Not found'],15190311.177463826,34349285.10304831,60777951.26430512,0.0,12 March 2011,tt0489635,Allegiance,90,"['actor: [', '{', '@type: Person', 'url: /name/nm0185354/', 'name: Brendan Coyle', '}', '{', '@type: Person', 'url: /name/nm1537222/', 'name: Richard Evans', '}', '{', '@type: Person', 'url: /name/nm0317981/', 'name: Brian Gilbert', '}', '{', '@type: Person', 'url: /name/nm0809321/', 'name: Mel Smith', '}']",8128764.439999999,16416636.0,103.0,37.0,2015-10-11 00:00:00,75.86999999999998,0.7259277777777778,223.0,1057.0,2011-01-01 00:00:00,0.0,0.4951540888157598,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46.0,Amadeus,160.0,"['F. Murray Abraham', 'Tom Hulce', 'Elizabeth Berridge']",['Milos Forman'],Amadeus: The Director's Cut,0.0,['Not found'],18000000.0,51973029.0,52066791.0,4.0,19 September 1984,tt0086879,Amadeus,160,"['Biography', 'Drama', 'History', 'Music']",5242594.0,10759027.0,173.0,10.0,1999-12-12 00:00:00,43.21521739130434,0.6689130434782607,70.0,993.0,1984-01-01 00:00:00,4.0,0.4872739886236925,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47.0,Amazing Grace,103.52621789955134,Not found,['Luis Mandoki'],Not found,0.0,['Not found'],14937919.11658484,35587057.418431506,60836257.24269714,0.0,Not found,tt0071130,Amazing Grace,99,Not found,5540127.0,19349430.0,116.0,24.0,2015-06-28 00:00:00,59.83944444444444,0.5707166666666668,197.0,1162.0,1984-01-01 00:00:00,0.0,0.28631990709803856,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48.0,American Buffalo,88.0,"['Dustin Hoffman', 'Dennis Franz', 'Sean Nelson']",['Michael Corrente'],American Buffalo,0.0,['Not found'],5562153.80782436,665450.0,665450.0,4.0,13 September 1996,tt0115530,American Buffalo,88,"['contentRating: R', 'actor: [', '{', '@type: Person', 'url: /name/nm0000163/', 'name: Dustin Hoffman', '}', '{', '@type: Person', 'url: /name/nm0001240/', 'name: Dennis Franz', '}', '{', '@type: Person', 'url: /name/nm0625735/', 'name: Sean Nelson', '}']",739550.0,2437093.0,8.0,20.0,2008-11-02 00:00:00,50.83,0.521525,250.0,1018.0,1996-01-01 00:00:00,4.0,0.3034557975423999,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49.0,American Psycho,104.29525294434693,Not found,['Noble Jones'],American Psycho,0.0,['Not found'],15254790.01395456,32980799.12792377,59095439.24666072,0.0,19 August 2020,tt0144084,American Psycho,101,"['Crime', 'Drama']",5627478.91,10659802.0,54.0,27.0,2016-03-27 00:00:00,78.2827272727273,0.8742090909090908,248.0,1031.0,2020-01-01 00:00:00,0.0,0.5279158946854735,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,50.0,American Son,90.0,"['Nick Cannon', 'Matt Sigloch', 'Dotan Baer']",['Neil Abramson'],O Filho da América,0.0,['Not found'],15356667.892453147,33525540.70979221,60726995.121722706,4.0,19 January 2008,tt1037004,American Son,90,"['Drama', 'Romance', 'War']",9811233.27,14445960.0,97.0,33.0,2018-10-07 00:00:00,117.1076470588235,0.8434588235294119,253.7647058823529,774.0,2008-01-01 00:00:00,4.0,0.6791679659918759,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51.0,Amour,127.0,"['Jean-Louis Trintignant', 'Emmanuelle Riva', 'Isabelle Huppert']",['Michael Haneke'],Amour,0.0,['Not found'],8900000.0,6739492.0,29664140.0,3.0,20 September 2012,tt0124279,The Ways of Women,94,"['Drama', 'Romance']",1338399.0,3481781.0,17.0,31.0,2002-09-22 00:00:00,45.83142857142857,0.6288714285714285,86.25,961.0,2012-01-01 00:00:00,3.0,0.38440068459216703,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,52.0,An American Daughter,105.20628743388019,,,,0.05222788635530934,['nan'],15420173.825448573,30635476.161649104,56625781.64901976,0.0,,tt0217249,Trial by Media,91,,2712516.0,1436776.0,89.0,27.0,1997-03-23 00:00:00,29.52,0.7505399999999999,50.0,1079.0,1984-01-01 00:00:00,0.0,1.887918506433849,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,53.0,An American in Paris,114.0,"['Gene Kelly', 'Leslie Caron', 'Oscar Levant']",['Vincente Minnelli'],An American in Paris,0.0,"['Drama', 'Musical', 'Romance']",2723903.0,267824.0,272619.0,0.0,11 November 1951,tt0043278,An American in Paris,114,"['Drama', 'Musical', 'Romance']",84257200.0,118052015.0,615.0,29.0,2015-03-15 00:00:00,95.54646341463409,0.8084353658536583,223.0,1676.658536585366,1951-01-01 00:00:00,0.0,0.7137294522249366,Drama,Musical,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
54,54.0,An Enemy of the People,112.0,"['James Daly', 'Kate Reid', 'Philip Bosco']",['Paul Bogart'],Arthur Miller's Adaptation of 'An Enemy of the People',0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0198446/', 'name: James Daly', '}', '{', '@type: Person', 'url: /name/nm0003679/', 'name: Kate Reid', '}', '{', '@type: Person', 'url: /name/nm0097842/', 'name: Philip Bosco', '}', '{', '@type: Person', 'url: /name/nm0004857/', 'name: Tim Daly', '}']",15213761.411236515,32104224.66753139,57396866.26759689,0.0,2 December 1966,tt0075993,An Enemy of the People,103,"['actor: [', '{', '@type: Person', 'url: /name/nm0198446/', 'name: James Daly', '}', '{', '@type: Person', 'url: /name/nm0003679/', 'name: Kate Reid', '}', '{', '@type: Person', 'url: /name/nm0097842/', 'name: Philip Bosco', '}', '{', '@type: Person', 'url: /name/nm0004857/', 'name: Tim Daly', '}']",1967382.0,6007545.0,59.0,26.0,2012-09-09 00:00:00,47.277272727272724,0.7625090909090909,,644.0,1966-01-01 00:00:00,0.0,0.3274851873768736,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,55.0,An Ideal Husband,141.0,"['Faith Omole', 'Frances Barber', 'Sally Bretton']",['Jonathan Church'],Not found,0.0,"['contentRating: Not Rated', 'actor:', '{', '@type: Person', 'url: /name/nm5592690/', 'name: Faith Omole', '}', '{', '@type: Person', 'url: /name/nm0053384/', 'name: Frances Barber', '}', '{', '@type: Person', 'url: /name/nm0107988/', 'name: Sally Bretton', '}', '{', '@type: Person', 'url: /name/nm0002081/', 'name: Edward Fox', '}']",15685153.766099915,30109578.32910367,57790564.04686551,0.0,5 June 2018,tt0039485,An Ideal Husband,96,"['contentRating: Not Rated', 'actor: [', '{', '@type: Person', 'url: /name/nm5592690/', 'name: Faith Omole', '}', '{', '@type: Person', 'url: /name/nm0053384/', 'name: Frances Barber', '}', '{', '@type: Person', 'url: /name/nm0107988/', 'name: Sally Bretton', '}', '{', '@type: Person', 'url: /name/nm0002081/', 'name: Edward Fox', '}']",7755341.0,2039185.0,307.0,7.0,1996-04-28 00:00:00,35.03525,0.6420649999999999,55.0,1096.0,2018-01-01 00:00:00,0.0,3.8031571436627862,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,56.0,An Inspector Calls,105.0,"['Julien Mitchell', 'Mary Merrall', 'Joy Shelton']",Not found,Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0593485/', 'name: Julien Mitchell', '}', '{', '@type: Person', 'url: /name/nm0581146/', 'name: Mary Merrall', '}', '{', '@type: Person', 'url: /name/nm0787794/', 'name: Joy Shelton', '}', '{', '@type: Person', 'url: /name/nm0088942/', 'name: Derek Blomfield', '}']",16147229.276308894,28543261.228414897,58792810.53938879,0.0,4 May 1948,tt0047119,An Inspector Calls,80,"['actor: [', '{', '@type: Person', 'url: /name/nm0593485/', 'name: Julien Mitchell', '}', '{', '@type: Person', 'url: /name/nm0581146/', 'name: Mary Merrall', '}', '{', '@type: Person', 'url: /name/nm0787794/', 'name: Joy Shelton', '}', '{', '@type: Person', 'url: /name/nm0088942/', 'name: Derek Blomfield', '}']",14597764.0,0.0,454.0,13.0,1994-04-17 00:00:00,41.86830508474576,0.718677966101695,,1035.0,1948-01-01 00:00:00,0.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,57.0,Anastasia,94.0,"['Meg Ryan', 'John Cusack', 'Christopher Lloyd']","['Don Bluth', 'Gary Goldman']",The Music Box,2.0,"['Animation', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Musical', 'Mystery', 'Romance']",50000000.0,58406347.0,139804348.0,1.0,21 November 1997,tt0048947,Anastasia,105,"['Animation', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Musical', 'Mystery', 'Romance']",93439878.63999996,117147893.0,808.0,34.0,2017-03-26 00:00:00,105.25273584905665,0.9166688679245278,309.57547169811323,1143.0,1997-01-01 00:00:00,1.0,0.7976232115416703,Animation,Adventure,Drama,Family,Fantasy,,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
58,58.0,Ann,79.0,"['Carlos Antonio León', 'Jose Manuel Dominguez', 'The Dog Hero']",['Carla Forte'],Imagimundo: The exorcism of the ego,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm2742725/', 'name: Carlos Antonio León', '}', '{', '@type: Person', 'url: /name/nm4484572/', 'name: Jose Manuel Dominguez', '}', '{', '@type: Person', 'url: /name/nm7841793/', 'name: The Dog Hero', '}']",14898303.11290958,35820511.52015722,60907485.98340496,0.0,Not found,tt5330830,Ann,79,"['actor: [', '{', '@type: Person', 'url: /name/nm2742725/', 'name: Carlos Antonio León', '}', '{', '@type: Person', 'url: /name/nm4484572/', 'name: Jose Manuel Dominguez', '}', '{', '@type: Person', 'url: /name/nm7841793/', 'name: The Dog Hero', '}']",5251537.0,19996175.0,132.0,19.0,2013-02-24 00:00:00,63.117894736842096,0.500957894736842,175.0,1113.0,1984-01-01 00:00:00,0.0,0.26262707742855823,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,59.0,Anna Christie,105.0,"['Toivo Mäkelä', 'Anja Pohjola', 'Åke Lindman']",['Stig Törnroos'],Ана Кристи,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0617429/', 'name: Toivo Mäkelä', '}', '{', '@type: Person', 'url: /name/nm0688316/', 'name: Anja Pohjola', '}', '{', '@type: Person', 'url: /name/nm0512003/', 'name: Åke Lindman', '}', '{', '@type: Person', 'url: /name/nm0904897/', 'name: Emma Väänänen', '}']",15382315.477444833,30426781.108729154,56009556.4095145,0.0,8 May 1964,tt0013834,Anna Christie,96,"['actor: [', '{', '@type: Person', 'url: /name/nm0617429/', 'name: Toivo Mäkelä', '}', '{', '@type: Person', 'url: /name/nm0688316/', 'name: Anja Pohjola', '}', '{', '@type: Person', 'url: /name/nm0512003/', 'name: Åke Lindman', '}', '{', '@type: Person', 'url: /name/nm0904897/', 'name: Emma Väänänen', '}']",1138978.0,0.0,53.0,24.0,1992-12-27 00:00:00,29.815000000000005,0.98921,,499.0,1964-01-01 00:00:00,0.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,60.0,Anna Karenina,81.0,"['Maya Plisetskaya', 'Alexander Godunov', 'Yuri Vladimirov']",['Margarita Pilikhina'],Anna Karenina,0.0,"['Drama', 'Musical']",15349970.390158627,30506427.433821443,55891863.90071979,3.0,1963,tt0003625,Anna Karenina,\N,"['Drama', 'Musical']",569861.0,0.0,46.0,18.0,1992-08-16 00:00:00,17.92875,0.8237375000000001,,605.0,1963-01-01 00:00:00,3.0,inf,Drama,Musical,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
61,61.0,Anna in the Tropics,104.60653125657957,,,,0.06294704076445057,['nan'],15161826.635884693,32918186.45205984,58295175.11230172,0.0,,tt1662289,Anna in the Tropics,\N,,3115592.0,9272480.0,113.0,15.0,2003-11-09 00:00:00,46.350625,0.48880625,81.25,1078.0,1984-01-01 00:00:00,0.0,0.3360041757976291,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,62.0,Annie,118.0,"['Quvenzhané Wallis', 'Cameron Diaz', 'Jamie Foxx']",['Will Gluck'],Annie,2.0,"['Comedy', 'Drama', 'Family', 'Musical']",65000000.0,85911262.0,136853506.0,2.0,19 December 2014,tt0083564,Annie,126,"['Comedy', 'Drama', 'Family', 'Musical']",71888793.0,103647604.0,726.0,52.0,1997-03-16 00:00:00,74.16367346938773,0.7614836734693876,192.85714285714286,1565.7142857142858,2014-01-01 00:00:00,2.0,0.6935885657327882,Comedy,Drama,Family,Musical,,,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
63,63.0,Annie Get Your Gun,107.0,"['Betty Hutton', 'Howard Keel', 'Louis Calhern']","['George Sidney', 'Busby Berkeley']",Annie Get Your Gun,0.0,"['Biography', 'Comedy', 'Musical', 'Romance', 'Western']",3768785.0,39273199.84754393,59294893.98334533,0.0,17 May 1950,tt0042200,Annie Get Your Gun,107,"['Biography', 'Comedy', 'Musical', 'Romance', 'Western']",82148713.0,106684146.0,1045.0,35.0,1999-02-07 00:00:00,57.51355555555556,0.8216162962962967,77.07407407407408,1595.0,1950-01-01 00:00:00,0.0,0.7700180024874549,Biography,Comedy,Musical,Romance,Western,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
64,64.0,Any Given Day,105.18369069160052,,,,0.05328845889044282,['nan'],15341488.470805336,30527313.324411266,55861001.19349347,0.0,,tt7977844,Any Given Day,\N,,420620.0,0.0,32.0,16.0,1993-11-07 00:00:00,17.486666666666665,0.4693333333333333,,1096.0,1984-01-01 00:00:00,0.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
